epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,1083.95,0.29866,0.06222,0,0.28625,0.85213,0.99986,1,0.995,0.99489,0.99986,1,0.995,0.995,0.26475,0.02506,0,0.15996,0.91905,0.0012872,0.0012872,0.0012872
38,1113.19,0.30176,0.05917,0,0.29335,0.8567,0.99985,1,0.995,0.9938,0.99985,1,0.995,0.995,0.27248,0.02257,0,0.16331,0.92156,0.0012674,0.0012674,0.0012674
39,1141.8,0.29162,0.0512,0,0.27532,0.85108,0.99986,1,0.995,0.99418,0.99986,1,0.995,0.995,0.28306,0.0212,0,0.1625,0.91995,0.0012476,0.0012476,0.0012476
40,1170.18,0.29833,0.054,0,0.28537,0.85298,0.99984,1,0.995,0.99182,0.99984,1,0.995,0.995,0.28358,0.02143,0,0.16881,0.92702,0.0012278,0.0012278,0.0012278
41,1198.92,0.28153,0.05663,0,0.27354,0.84765,0.99985,1,0.995,0.99312,0.99985,1,0.995,0.995,0.29927,0.02153,0,0.15794,0.91329,0.001208,0.001208,0.001208
42,1227.56,0.3188,0.04889,0,0.2901,0.85548,0.99983,1,0.995,0.99489,0.99983,1,0.995,0.995,0.2733,0.0217,0,0.16063,0.91341,0.0011882,0.0011882,0.0011882
43,1255.73,0.28002,0.0434,0,0.26853,0.84319,0.99985,1,0.995,0.99417,0.99985,1,0.995,0.995,0.26412,0.0201,0,0.14755,0.92663,0.0011684,0.0011684,0.0011684
44,1284.61,0.26979,0.04997,0,0.26063,0.84114,0.99985,1,0.995,0.99374,0.99985,1,0.995,0.995,0.26681,0.0207,0,0.15683,0.91895,0.0011486,0.0011486,0.0011486
45,1313.01,0.26247,0.05741,0,0.26091,0.84321,0.99985,1,0.995,0.99472,0.99985,1,0.995,0.995,0.26406,0.02104,0,0.15579,0.93462,0.0011288,0.0011288,0.0011288
46,1342.93,0.2804,0.05672,0,0.27554,0.85391,0.99985,1,0.995,0.99486,0.99985,1,0.995,0.995,0.25755,0.02225,0,0.14904,0.91151,0.001109,0.001109,0.001109
47,1371.85,0.2677,0.04773,0,0.26154,0.84409,0.99985,1,0.995,0.99419,0.99985,1,0.995,0.995,0.28071,0.01982,0,0.15677,0.91835,0.0010892,0.0010892,0.0010892
48,1400.99,0.28337,0.04941,0,0.27682,0.84487,0.99984,1,0.995,0.99494,0.99984,1,0.995,0.995,0.27166,0.02074,0,0.15489,0.92806,0.0010694,0.0010694,0.0010694
49,1430.37,0.26405,0.04817,0,0.26436,0.84327,0.99986,1,0.995,0.99439,0.99986,1,0.995,0.995,0.25667,0.02056,0,0.1498,0.9144,0.0010496,0.0010496,0.0010496
50,1459.43,0.26205,0.04689,0,0.25457,0.84047,0.99985,1,0.995,0.99495,0.99985,1,0.995,0.995,0.25375,0.01883,0,0.14771,0.91832,0.0010298,0.0010298,0.0010298
51,1488.2,0.25617,0.04432,0,0.26288,0.84604,0.99985,1,0.995,0.99486,0.99985,1,0.995,0.995,0.25835,0.02062,0,0.14304,0.9163,0.00101,0.00101,0.00101
52,1517.05,0.27949,0.05,0,0.27271,0.84869,0.99985,1,0.995,0.99391,0.99985,1,0.995,0.995,0.25187,0.02361,0,0.14589,0.91707,0.0009902,0.0009902,0.0009902
53,1544.69,0.26503,0.04371,0,0.2661,0.84657,0.99986,1,0.995,0.99466,0.99986,1,0.995,0.995,0.27691,0.01953,0,0.15292,0.93664,0.0009704,0.0009704,0.0009704
54,1573.26,0.26386,0.04311,0,0.26767,0.84594,0.99985,1,0.995,0.99494,0.99985,1,0.995,0.995,0.25436,0.01982,0,0.14432,0.93128,0.0009506,0.0009506,0.0009506
55,1602.19,0.25009,0.03981,0,0.25074,0.83791,0.99985,1,0.995,0.99494,0.99985,1,0.995,0.995,0.25605,0.01925,0,0.14479,0.93018,0.0009308,0.0009308,0.0009308
56,1631.05,0.25941,0.03775,0,0.26203,0.84388,0.99985,1,0.995,0.99285,0.99985,1,0.995,0.995,0.30498,0.01701,0,0.15517,0.93058,0.000911,0.000911,0.000911
57,1660.33,0.26233,0.04163,0,0.25709,0.84543,0.99986,1,0.995,0.99372,0.99986,1,0.995,0.995,0.28182,0.01767,0,0.15134,0.92991,0.0008912,0.0008912,0.0008912
58,1688.59,0.25242,0.03891,0,0.25837,0.84271,0.99985,1,0.995,0.9939,0.99985,1,0.995,0.995,0.28544,0.01694,0,0.15027,0.93004,0.0008714,0.0008714,0.0008714
59,1717.61,0.25535,0.03955,0,0.254,0.84535,0.99985,1,0.995,0.99402,0.99985,1,0.995,0.995,0.2798,0.01675,0,0.14311,0.93595,0.0008516,0.0008516,0.0008516
60,1746.36,0.24252,0.03511,0,0.24636,0.83924,0.99985,1,0.995,0.99453,0.99985,1,0.995,0.995,0.27506,0.01681,0,0.14573,0.93193,0.0008318,0.0008318,0.0008318
61,1774.4,0.24367,0.04066,0,0.24972,0.84337,0.99985,1,0.995,0.99399,0.99985,1,0.995,0.995,0.28362,0.01685,0,0.14716,0.94038,0.000812,0.000812,0.000812
62,1803.51,0.24877,0.04748,0,0.26054,0.84472,0.99984,1,0.995,0.99494,0.99984,1,0.995,0.995,0.27168,0.01838,0,0.1509,0.92981,0.0007922,0.0007922,0.0007922
63,1831.83,0.241,0.03776,0,0.24687,0.84091,0.99985,1,0.995,0.99387,0.99985,1,0.995,0.995,0.27012,0.01747,0,0.14491,0.94074,0.0007724,0.0007724,0.0007724
64,1859.95,0.24316,0.04602,0,0.25845,0.84026,0.99985,1,0.995,0.99397,0.99985,1,0.995,0.995,0.30675,0.01732,0,0.155,0.94958,0.0007526,0.0007526,0.0007526
65,1889.16,0.24764,0.03995,0,0.25134,0.8399,0.99985,1,0.995,0.99495,0.99985,1,0.995,0.995,0.24164,0.01576,0,0.13103,0.94482,0.0007328,0.0007328,0.0007328
66,1918.1,0.2322,0.03807,0,0.23447,0.83556,0.99985,1,0.995,0.99489,0.99985,1,0.995,0.995,0.26634,0.01674,0,0.13915,0.9417,0.000713,0.000713,0.000713
67,1946.86,0.2388,0.03721,0,0.24561,0.84026,0.99985,1,0.995,0.99386,0.99985,1,0.995,0.995,0.29121,0.01626,0,0.15026,0.9466,0.0006932,0.0006932,0.0006932
68,1976.17,0.22988,0.03918,0,0.23373,0.83415,0.99983,1,0.995,0.99496,0.99983,1,0.995,0.995,0.25303,0.01652,0,0.13421,0.93853,0.0006734,0.0006734,0.0006734
69,2005.12,0.23057,0.03581,0,0.2327,0.83668,0.99985,1,0.995,0.99478,0.99985,1,0.995,0.995,0.24896,0.01637,0,0.13267,0.93986,0.0006536,0.0006536,0.0006536
70,2034.67,0.22745,0.03255,0,0.23341,0.83819,0.99985,1,0.995,0.99497,0.99985,1,0.995,0.995,0.24955,0.01503,0,0.13418,0.943,0.0006338,0.0006338,0.0006338
71,2062.93,0.21834,0.03482,0,0.22762,0.82923,0.99984,1,0.995,0.99369,0.99984,1,0.995,0.995,0.28434,0.01511,0,0.14486,0.95052,0.000614,0.000614,0.000614
72,2091.75,0.22512,0.03361,0,0.23007,0.83622,0.99985,1,0.995,0.99485,0.99985,1,0.995,0.995,0.24357,0.01537,0,0.12785,0.93207,0.0005942,0.0005942,0.0005942
73,2120.65,0.22211,0.03215,0,0.21971,0.8339,0.99985,1,0.995,0.995,0.99985,1,0.995,0.995,0.23399,0.01537,0,0.12766,0.93535,0.0005744,0.0005744,0.0005744
74,2149.09,0.22168,0.03016,0,0.22608,0.82821,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24496,0.01507,0,0.13559,0.9404,0.0005546,0.0005546,0.0005546
75,2178.41,0.21824,0.03342,0,0.22484,0.82966,0.99986,1,0.995,0.99485,0.99986,1,0.995,0.995,0.25194,0.01481,0,0.12984,0.93645,0.0005348,0.0005348,0.0005348
76,2206.84,0.21172,0.03359,0,0.22476,0.83019,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23625,0.01571,0,0.13111,0.93889,0.000515,0.000515,0.000515
77,2234.84,0.2111,0.03372,0,0.21884,0.82697,0.99986,1,0.995,0.99484,0.99986,1,0.995,0.995,0.27047,0.0151,0,0.13758,0.95056,0.0004952,0.0004952,0.0004952
78,2264.84,0.22081,0.03277,0,0.23003,0.83456,0.99986,1,0.995,0.99496,0.99986,1,0.995,0.995,0.23957,0.01527,0,0.12628,0.93999,0.0004754,0.0004754,0.0004754
79,2293.8,0.2213,0.03675,0,0.23123,0.83102,0.99985,1,0.995,0.99487,0.99985,1,0.995,0.995,0.2718,0.01473,0,0.13779,0.93958,0.0004556,0.0004556,0.0004556
80,2322.46,0.20479,0.02882,0,0.2203,0.82966,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24227,0.01472,0,0.13016,0.93841,0.0004358,0.0004358,0.0004358
81,2351.63,0.21266,0.0284,0,0.22326,0.82959,0.99986,1,0.995,0.99486,0.99986,1,0.995,0.995,0.26157,0.01441,0,0.13236,0.94235,0.000416,0.000416,0.000416
82,2381.38,0.20026,0.03208,0,0.21378,0.82701,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23402,0.01456,0,0.12351,0.94227,0.0003962,0.0003962,0.0003962
83,2410.44,0.20534,0.02944,0,0.21764,0.83297,0.99985,1,0.995,0.995,0.99985,1,0.995,0.995,0.22771,0.01457,0,0.12329,0.94458,0.0003764,0.0003764,0.0003764
84,2439.17,0.20419,0.02945,0,0.21917,0.82604,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.22921,0.01444,0,0.12164,0.94389,0.0003566,0.0003566,0.0003566
85,2467.77,0.20399,0.02924,0,0.22367,0.82964,0.99986,1,0.995,0.99492,0.99986,1,0.995,0.995,0.24221,0.01418,0,0.12429,0.94509,0.0003368,0.0003368,0.0003368
86,2496.04,0.19438,0.03092,0,0.20676,0.82585,0.99986,1,0.995,0.99495,0.99986,1,0.995,0.995,0.24196,0.01436,0,0.12716,0.95153,0.000317,0.000317,0.000317
87,2525.15,0.1992,0.03014,0,0.21078,0.82669,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23572,0.01415,0,0.12357,0.95256,0.0002972,0.0002972,0.0002972
88,2553.78,0.19728,0.02916,0,0.21465,0.82752,0.99986,1,0.995,0.99494,0.99986,1,0.995,0.995,0.24152,0.01379,0,0.12474,0.94016,0.0002774,0.0002774,0.0002774
89,2582.65,0.19233,0.03104,0,0.20946,0.8263,0.99986,1,0.995,0.99495,0.99986,1,0.995,0.995,0.25715,0.0141,0,0.1291,0.95126,0.0002576,0.0002576,0.0002576
90,2611.28,0.19003,0.0274,0,0.19869,0.82618,0.99985,1,0.995,0.99494,0.99985,1,0.995,0.995,0.24867,0.01418,0,0.12644,0.94819,0.0002378,0.0002378,0.0002378
91,2658.12,0.12267,0.01847,0,0.10402,0.77745,0.99983,1,0.995,0.995,0.99983,1,0.995,0.995,0.2284,0.01369,0,0.12061,0.94406,0.000218,0.000218,0.000218
92,2688.04,0.1226,0.02,0,0.10254,0.77978,0.99985,1,0.995,0.995,0.99985,1,0.995,0.995,0.24582,0.01351,0,0.12655,0.95024,0.0001982,0.0001982,0.0001982
93,2716.99,0.11767,0.01814,0,0.09982,0.77546,0.99985,1,0.995,0.995,0.99985,1,0.995,0.995,0.22889,0.01357,0,0.1181,0.94526,0.0001784,0.0001784,0.0001784
94,2745.65,0.11417,0.01763,0,0.09641,0.7837,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23705,0.01358,0,0.12092,0.94521,0.0001586,0.0001586,0.0001586
95,2776.26,0.11071,0.01777,0,0.09342,0.77464,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23119,0.01339,0,0.12062,0.9445,0.0001388,0.0001388,0.0001388
96,2805.23,0.11024,0.01654,0,0.09235,0.77517,0.99986,1,0.995,0.99495,0.99986,1,0.995,0.995,0.24044,0.01326,0,0.12283,0.94783,0.000119,0.000119,0.000119
97,2834.61,0.10984,0.01755,0,0.09153,0.77418,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.22079,0.01336,0,0.11536,0.9485,9.92e-05,9.92e-05,9.92e-05
98,2865.4,0.10868,0.01715,0,0.0909,0.77304,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23049,0.01328,0,0.11821,0.9467,7.94e-05,7.94e-05,7.94e-05
99,2895.35,0.10769,0.01648,0,0.08927,0.7816,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.22604,0.01318,0,0.11704,0.94492,5.96e-05,5.96e-05,5.96e-05
100,2923.17,0.1058,0.01874,0,0.08712,0.77616,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.22266,0.01305,0,0.11608,0.94394,3.98e-05,3.98e-05,3.98e-05
