epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,376.441,0.40811,0.42539,0.11774,0.36576,0.87727,0.9997,1,0.995,0.99036,0.9997,1,0.995,0.99413,0.25114,0.18167,0.014,0.17901,0.84797,0.0015446,0.0015446,0.0015446
25,392.193,0.37914,0.38587,0.10339,0.33525,0.86226,0.99972,1,0.995,0.98829,0.99472,0.995,0.99495,0.99253,0.27409,0.16984,0.01196,0.20709,0.85637,0.0015248,0.0015248,0.0015248
26,408.094,0.38371,0.35416,0.10935,0.34066,0.86716,0.99972,1,0.995,0.98034,0.99972,1,0.995,0.9944,0.28248,0.13977,0.01153,0.18518,0.85659,0.001505,0.001505,0.001505
27,423.185,0.37957,0.36583,0.10368,0.34331,0.86497,0.99972,1,0.995,0.98384,0.99472,0.995,0.9949,0.99051,0.28439,0.20299,0.01085,0.19473,0.8581,0.0014852,0.0014852,0.0014852
28,438.359,0.36772,0.39735,0.10957,0.33338,0.86432,0.99972,1,0.995,0.99197,0.99972,1,0.995,0.994,0.25475,0.17138,0.0117,0.18781,0.84427,0.0014654,0.0014654,0.0014654
29,453.343,0.35668,0.3765,0.10546,0.32485,0.85483,0.99973,1,0.995,0.98537,0.99973,1,0.995,0.9939,0.26137,0.14975,0.01367,0.1861,0.84761,0.0014456,0.0014456,0.0014456
30,468.496,0.3838,0.37281,0.10518,0.3387,0.86508,0.99972,1,0.995,0.95586,0.99972,1,0.995,0.9942,0.3657,0.14484,0.0129,0.20504,0.86352,0.0014258,0.0014258,0.0014258
31,484.152,0.39666,0.33574,0.08995,0.34388,0.86832,0.9997,1,0.995,0.97451,0.9997,1,0.995,0.9933,0.30472,0.14299,0.00915,0.20275,0.84735,0.001406,0.001406,0.001406
32,499.802,0.36562,0.29813,0.09492,0.32231,0.86457,0.99969,1,0.995,0.98185,0.99969,1,0.995,0.99429,0.27214,0.14497,0.0081,0.20107,0.85644,0.0013862,0.0013862,0.0013862
33,514.204,0.36594,0.31331,0.09589,0.3278,0.85926,0.99971,1,0.995,0.98786,0.99971,1,0.995,0.99494,0.24471,0.1329,0.00824,0.16938,0.84661,0.0013664,0.0013664,0.0013664
34,529.37,0.32014,0.32575,0.08929,0.30162,0.84974,0.99973,1,0.995,0.98086,0.99973,1,0.995,0.99484,0.26058,0.14298,0.00941,0.18391,0.85063,0.0013466,0.0013466,0.0013466
35,544.092,0.32623,0.32485,0.09489,0.30784,0.85049,0.99972,1,0.995,0.99221,0.99972,1,0.995,0.99499,0.22614,0.12781,0.00914,0.16594,0.83833,0.0013268,0.0013268,0.0013268
36,560.086,0.34806,0.30099,0.09009,0.32003,0.85953,0.99971,1,0.995,0.99132,0.99971,1,0.995,0.99427,0.23806,0.12405,0.00911,0.16208,0.84084,0.001307,0.001307,0.001307
37,575.929,0.32584,0.27093,0.08691,0.30697,0.85037,0.99973,1,0.995,0.9924,0.99973,1,0.995,0.99494,0.23877,0.11198,0.0083,0.16709,0.84325,0.0012872,0.0012872,0.0012872
38,590.395,0.34944,0.28427,0.07987,0.32123,0.8559,0.99945,1,0.995,0.99292,0.99945,1,0.995,0.99409,0.22761,0.11713,0.00781,0.17394,0.84089,0.0012674,0.0012674,0.0012674
39,605.234,0.32336,0.28528,0.08637,0.29543,0.85058,0.99972,1,0.995,0.94819,0.99972,1,0.995,0.99464,0.34783,0.12488,0.00752,0.21128,0.85356,0.0012476,0.0012476,0.0012476
40,620.848,0.33504,0.30802,0.08469,0.31374,0.84983,0.99971,1,0.995,0.98142,0.99971,1,0.995,0.99392,0.3072,0.1373,0.00798,0.19771,0.85435,0.0012278,0.0012278,0.0012278
41,635.635,0.33443,0.27042,0.08341,0.31366,0.85118,0.99972,1,0.995,0.98457,0.99972,1,0.995,0.995,0.23936,0.10987,0.00713,0.1649,0.84725,0.001208,0.001208,0.001208
42,650.263,0.31501,0.28544,0.08224,0.29894,0.85481,0.99973,1,0.995,0.99011,0.99973,1,0.995,0.99497,0.2142,0.10303,0.0072,0.15329,0.84414,0.0011882,0.0011882,0.0011882
43,665.276,0.31066,0.26121,0.07751,0.28757,0.84935,0.99962,1,0.995,0.99273,0.99962,1,0.995,0.99431,0.249,0.10279,0.00705,0.16217,0.85357,0.0011684,0.0011684,0.0011684
44,680.171,0.30978,0.26151,0.07287,0.28982,0.84429,0.9997,1,0.995,0.99265,0.9997,1,0.995,0.995,0.21603,0.10361,0.00673,0.15452,0.83953,0.0011486,0.0011486,0.0011486
45,695.106,0.3026,0.24891,0.07552,0.28611,0.84211,0.99972,1,0.995,0.9629,0.99972,1,0.995,0.99434,0.34229,0.107,0.00715,0.20189,0.85532,0.0011288,0.0011288,0.0011288
46,711.385,0.29878,0.25927,0.07166,0.28098,0.84102,0.99973,1,0.995,0.99387,0.99973,1,0.995,0.99499,0.20976,0.11682,0.00644,0.15288,0.83952,0.001109,0.001109,0.001109
47,726.931,0.31969,0.23501,0.07166,0.29046,0.84302,0.99972,1,0.995,0.99165,0.99972,1,0.995,0.995,0.22107,0.10762,0.00616,0.16516,0.85102,0.0010892,0.0010892,0.0010892
48,741.519,0.32177,0.25195,0.07391,0.30218,0.85025,0.99972,1,0.995,0.98843,0.99972,1,0.995,0.99499,0.2299,0.10649,0.00597,0.16835,0.8437,0.0010694,0.0010694,0.0010694
49,757.498,0.30067,0.23859,0.07557,0.28401,0.8457,0.99972,1,0.995,0.99175,0.99972,1,0.995,0.99436,0.20939,0.10439,0.00558,0.15465,0.83935,0.0010496,0.0010496,0.0010496
50,773.326,0.29333,0.22329,0.06765,0.28491,0.83877,0.99969,1,0.995,0.99275,0.99969,1,0.995,0.99499,0.20913,0.09831,0.00458,0.14238,0.84584,0.0010298,0.0010298,0.0010298
51,788.72,0.29144,0.22592,0.07106,0.27093,0.83734,0.99972,1,0.995,0.99409,0.99972,1,0.995,0.99484,0.21013,0.10306,0.00553,0.15272,0.84696,0.00101,0.00101,0.00101
52,803.576,0.27508,0.22978,0.06553,0.26502,0.83583,0.99973,1,0.995,0.99157,0.99973,1,0.995,0.99499,0.23362,0.10476,0.00521,0.1598,0.85255,0.0009902,0.0009902,0.0009902
53,818.13,0.28498,0.2448,0.06937,0.27387,0.84187,0.99973,1,0.995,0.99213,0.99973,1,0.995,0.995,0.20691,0.0958,0.00526,0.14696,0.83922,0.0009704,0.0009704,0.0009704
54,833.141,0.27514,0.22979,0.06901,0.26615,0.84003,0.99973,1,0.995,0.99391,0.99973,1,0.995,0.99497,0.2052,0.09497,0.00524,0.13175,0.83881,0.0009506,0.0009506,0.0009506
55,848.216,0.28414,0.24138,0.0675,0.27948,0.83374,0.99973,1,0.995,0.9907,0.99973,1,0.995,0.995,0.24903,0.11542,0.00498,0.15125,0.84596,0.0009308,0.0009308,0.0009308
56,862.966,0.28408,0.21129,0.0657,0.27301,0.83452,0.99972,1,0.995,0.98965,0.99972,1,0.995,0.99499,0.2641,0.09785,0.00543,0.1684,0.85282,0.000911,0.000911,0.000911
57,878.021,0.26404,0.18671,0.05742,0.25503,0.8269,0.99973,1,0.995,0.99154,0.99973,1,0.995,0.99447,0.22673,0.09273,0.00486,0.14835,0.84953,0.0008912,0.0008912,0.0008912
58,893.074,0.27154,0.22516,0.06715,0.26203,0.83741,0.99973,1,0.995,0.99424,0.99973,1,0.995,0.99496,0.19915,0.1184,0.00521,0.13524,0.84742,0.0008714,0.0008714,0.0008714
59,908.344,0.26362,0.2045,0.06488,0.25688,0.83521,0.99973,1,0.995,0.99349,0.99973,1,0.995,0.995,0.21881,0.08929,0.00447,0.14822,0.8464,0.0008516,0.0008516,0.0008516
60,923.601,0.27802,0.20866,0.06138,0.25801,0.82801,0.99972,1,0.995,0.99321,0.99972,1,0.995,0.995,0.19742,0.08843,0.00412,0.13515,0.84432,0.0008318,0.0008318,0.0008318
61,939.372,0.26683,0.21451,0.06557,0.26556,0.83382,0.99972,1,0.995,0.99177,0.99972,1,0.995,0.995,0.22097,0.08718,0.00476,0.14807,0.84612,0.000812,0.000812,0.000812
62,955.417,0.26088,0.20812,0.06014,0.25711,0.83204,0.99973,1,0.995,0.99371,0.99973,1,0.995,0.995,0.19072,0.09162,0.00421,0.13368,0.84563,0.0007922,0.0007922,0.0007922
63,970.869,0.25698,0.18079,0.06143,0.26274,0.82516,0.99973,1,0.995,0.99174,0.99973,1,0.995,0.99498,0.24619,0.0872,0.00415,0.15715,0.85382,0.0007724,0.0007724,0.0007724
64,986.399,0.26148,0.20707,0.06024,0.25381,0.83264,0.99973,1,0.995,0.99332,0.99973,1,0.995,0.995,0.2122,0.07634,0.00431,0.13807,0.84967,0.0007526,0.0007526,0.0007526
65,1001.96,0.24648,0.222,0.05791,0.24883,0.83274,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.19081,0.08384,0.00406,0.13156,0.84697,0.0007328,0.0007328,0.0007328
66,1017.56,0.25699,0.21659,0.06155,0.24974,0.83363,0.99972,1,0.995,0.99153,0.99972,1,0.995,0.995,0.20665,0.08891,0.00342,0.13458,0.84338,0.000713,0.000713,0.000713
67,1032.55,0.24945,0.19611,0.0581,0.25145,0.82943,0.99972,1,0.995,0.99112,0.99972,1,0.995,0.99499,0.21959,0.08363,0.00353,0.14117,0.85183,0.0006932,0.0006932,0.0006932
68,1047.79,0.2634,0.20937,0.06285,0.26,0.83253,0.99973,1,0.995,0.99479,0.99973,1,0.995,0.995,0.18518,0.10484,0.0037,0.12604,0.84307,0.0006734,0.0006734,0.0006734
69,1063.82,0.24446,0.17456,0.06112,0.24703,0.83015,0.99971,1,0.995,0.99376,0.99971,1,0.995,0.99499,0.19748,0.08605,0.00421,0.13329,0.84454,0.0006536,0.0006536,0.0006536
70,1080.35,0.24366,0.17279,0.06162,0.2432,0.82811,0.99973,1,0.995,0.99296,0.99973,1,0.995,0.995,0.19532,0.07669,0.00388,0.12601,0.84172,0.0006338,0.0006338,0.0006338
71,1095.71,0.25761,0.19333,0.06136,0.24738,0.82847,0.99973,1,0.995,0.99319,0.99973,1,0.995,0.99499,0.20318,0.08152,0.00387,0.12962,0.84967,0.000614,0.000614,0.000614
72,1111.78,0.23338,0.16937,0.05841,0.23169,0.81819,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.21146,0.08107,0.00344,0.13428,0.8552,0.0005942,0.0005942,0.0005942
73,1127.79,0.23014,0.16739,0.05432,0.23419,0.82507,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.18195,0.07325,0.00361,0.12099,0.84451,0.0005744,0.0005744,0.0005744
74,1144.05,0.25011,0.15695,0.05816,0.24593,0.82743,0.99972,1,0.995,0.995,0.99972,1,0.995,0.995,0.18761,0.07419,0.00353,0.12364,0.85362,0.0005546,0.0005546,0.0005546
75,1160.31,0.23604,0.17427,0.05556,0.23405,0.82332,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.18899,0.07957,0.00365,0.12453,0.85318,0.0005348,0.0005348,0.0005348
76,1175.65,0.24398,0.18689,0.06118,0.24361,0.83172,0.99973,1,0.995,0.99431,0.99973,1,0.995,0.995,0.19103,0.07656,0.00337,0.12774,0.84673,0.000515,0.000515,0.000515
77,1191.47,0.22933,0.1715,0.06106,0.23178,0.82551,0.99973,1,0.995,0.99467,0.99973,1,0.995,0.995,0.18419,0.07348,0.00317,0.1184,0.84634,0.0004952,0.0004952,0.0004952
78,1208.05,0.22667,0.17199,0.05642,0.22536,0.81866,0.99974,1,0.995,0.99308,0.99974,1,0.995,0.995,0.20143,0.07384,0.003,0.12562,0.84692,0.0004754,0.0004754,0.0004754
79,1225.19,0.23067,0.15576,0.05763,0.23206,0.82402,0.99973,1,0.995,0.99479,0.99973,1,0.995,0.995,0.19758,0.06958,0.00322,0.12498,0.84831,0.0004556,0.0004556,0.0004556
80,1241.68,0.21435,0.1485,0.04754,0.2218,0.81812,0.99973,1,0.995,0.99279,0.99973,1,0.995,0.995,0.20095,0.06836,0.00329,0.12637,0.85014,0.0004358,0.0004358,0.0004358
81,1257.99,0.2198,0.15958,0.0603,0.22178,0.81971,0.99973,1,0.995,0.995,0.99973,1,0.995,0.995,0.1746,0.06974,0.00309,0.11621,0.84428,0.000416,0.000416,0.000416
82,1274.16,0.21491,0.15323,0.05624,0.21959,0.81845,0.99973,1,0.995,0.99387,0.99973,1,0.995,0.99499,0.18251,0.06842,0.0032,0.12219,0.84276,0.0003962,0.0003962,0.0003962
83,1290.59,0.21234,0.14015,0.05245,0.20939,0.82432,0.99973,1,0.995,0.99384,0.99973,1,0.995,0.995,0.17771,0.06892,0.00337,0.11844,0.84315,0.0003764,0.0003764,0.0003764
84,1306.87,0.21577,0.16281,0.0625,0.2217,0.82566,0.99973,1,0.995,0.99463,0.99973,1,0.995,0.995,0.17507,0.06854,0.00331,0.11883,0.84409,0.0003566,0.0003566,0.0003566
85,1323.19,0.21814,0.16417,0.05847,0.22515,0.82414,0.99973,1,0.995,0.99314,0.99973,1,0.995,0.995,0.1874,0.06662,0.00343,0.12118,0.85016,0.0003368,0.0003368,0.0003368
86,1339.46,0.20997,0.13228,0.05007,0.2175,0.81863,0.99973,1,0.995,0.99374,0.99973,1,0.995,0.995,0.18861,0.06367,0.00334,0.12444,0.84851,0.000317,0.000317,0.000317
87,1355.69,0.21851,0.12756,0.05271,0.21479,0.82042,0.99973,1,0.995,0.99346,0.99973,1,0.995,0.995,0.18324,0.06246,0.003,0.11408,0.84922,0.0002972,0.0002972,0.0002972
88,1371.78,0.20395,0.13455,0.05382,0.21472,0.8148,0.99974,1,0.995,0.99485,0.99974,1,0.995,0.995,0.17238,0.06469,0.00319,0.11162,0.84719,0.0002774,0.0002774,0.0002774
89,1387.85,0.21119,0.14867,0.05389,0.22321,0.82092,0.99974,1,0.995,0.99335,0.99974,1,0.995,0.995,0.19863,0.0638,0.00284,0.11668,0.85104,0.0002576,0.0002576,0.0002576
90,1403.99,0.1972,0.14259,0.05144,0.20458,0.82087,0.99974,1,0.995,0.995,0.99974,1,0.995,0.995,0.1727,0.0602,0.00285,0.10926,0.8469,0.0002378,0.0002378,0.0002378
91,1438.26,0.14656,0.07419,0.01283,0.13012,0.78134,0.99972,1,0.995,0.99402,0.99972,1,0.995,0.995,0.18269,0.06141,0.00234,0.11733,0.84911,0.000218,0.000218,0.000218
92,1454.55,0.14547,0.07425,0.01417,0.12843,0.77515,0.99974,1,0.995,0.99499,0.99974,1,0.995,0.995,0.19016,0.06153,0.00215,0.11557,0.84951,0.0001982,0.0001982,0.0001982
93,1470.06,0.13655,0.071,0.01335,0.12418,0.77263,0.99973,1,0.995,0.99499,0.99973,1,0.995,0.995,0.17884,0.06136,0.00197,0.11061,0.85093,0.0001784,0.0001784,0.0001784
94,1485.58,0.13717,0.09209,0.01508,0.12267,0.78053,0.99973,1,0.995,0.99367,0.99973,1,0.995,0.995,0.19328,0.06041,0.00183,0.11398,0.85053,0.0001586,0.0001586,0.0001586
95,1499.98,0.13729,0.08196,0.01534,0.12522,0.77849,0.99974,1,0.995,0.99475,0.99974,1,0.995,0.995,0.17245,0.05991,0.00173,0.11128,0.84615,0.0001388,0.0001388,0.0001388
96,1515.69,0.13314,0.07901,0.01602,0.121,0.7827,0.99974,1,0.995,0.995,0.99974,1,0.995,0.995,0.17113,0.05906,0.0016,0.10982,0.84431,0.000119,0.000119,0.000119
97,1530.27,0.12797,0.07934,0.01305,0.11534,0.77435,0.99973,1,0.995,0.99499,0.99973,1,0.995,0.995,0.17074,0.05817,0.00169,0.10589,0.8465,9.92e-05,9.92e-05,9.92e-05
98,1547.11,0.12853,0.06516,0.01192,0.11924,0.7727,0.99974,1,0.995,0.99499,0.99974,1,0.995,0.995,0.17399,0.05679,0.00163,0.10752,0.84593,7.94e-05,7.94e-05,7.94e-05
99,1563.91,0.12371,0.07124,0.01554,0.11168,0.7768,0.99973,1,0.995,0.99499,0.99973,1,0.995,0.995,0.17144,0.05681,0.00159,0.10585,0.84769,5.96e-05,5.96e-05,5.96e-05
100,1579.84,0.12243,0.06765,0.01135,0.11357,0.7761,0.99973,1,0.995,0.99499,0.99973,1,0.995,0.995,0.17953,0.05609,0.00156,0.11051,0.84971,3.98e-05,3.98e-05,3.98e-05
