epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,660.311,0.34277,0.02257,0,0.3067,0.85845,0.99984,1,0.995,0.99407,0.99984,1,0.995,0.99499,0.29066,0.01449,0,0.17792,0.94807,0.0015842,0.0015842,0.0015842
23,690.193,0.33933,0.02255,0,0.31445,0.86046,0.99985,1,0.995,0.99264,0.99985,1,0.995,0.995,0.32454,0.01389,0,0.19154,0.9436,0.0015644,0.0015644,0.0015644
24,718.018,0.33863,0.02212,0,0.31581,0.86585,0.99985,1,0.995,0.97725,0.99985,1,0.995,0.99498,0.39736,0.01408,0,0.21159,0.96793,0.0015446,0.0015446,0.0015446
25,747.901,0.34729,0.02108,0,0.30618,0.86753,0.99985,1,0.995,0.99404,0.99985,1,0.995,0.99491,0.30478,0.01255,0,0.1763,0.95097,0.0015248,0.0015248,0.0015248
26,777.605,0.31589,0.01854,0,0.29308,0.85738,0.99985,1,0.995,0.99481,0.99985,1,0.995,0.99487,0.29012,0.01516,0,0.17681,0.94265,0.001505,0.001505,0.001505
27,806.408,0.32283,0.0203,0,0.29545,0.85705,0.99985,1,0.995,0.99487,0.99985,1,0.995,0.99497,0.30263,0.01236,0,0.1683,0.9462,0.0014852,0.0014852,0.0014852
28,837.452,0.32779,0.01864,0,0.29873,0.8562,0.99985,1,0.995,0.99403,0.99985,1,0.995,0.99498,0.29918,0.01081,0,0.17495,0.96323,0.0014654,0.0014654,0.0014654
29,866.315,0.31832,0.01927,0,0.30464,0.85879,0.99983,1,0.995,0.99368,0.99983,1,0.995,0.995,0.33204,0.0132,0,0.19191,0.95124,0.0014456,0.0014456,0.0014456
30,895.649,0.30792,0.01574,0,0.28554,0.85489,0.99985,1,0.995,0.99445,0.99985,1,0.995,0.99499,0.28576,0.01192,0,0.15854,0.94507,0.0014258,0.0014258,0.0014258
31,926.476,0.30406,0.0178,0,0.28485,0.85486,0.99985,1,0.995,0.99378,0.99985,1,0.995,0.99499,0.3098,0.01186,0,0.17339,0.963,0.001406,0.001406,0.001406
32,956.87,0.31489,0.01626,0,0.29609,0.85198,0.99986,1,0.995,0.99234,0.99986,1,0.995,0.99499,0.31878,0.01056,0,0.17159,0.93931,0.0013862,0.0013862,0.0013862
33,987.034,0.29582,0.01569,0,0.28394,0.85127,0.99986,1,0.995,0.99496,0.99986,1,0.995,0.99497,0.27383,0.0106,0,0.15646,0.94035,0.0013664,0.0013664,0.0013664
34,1017.43,0.29193,0.01653,0,0.2759,0.84561,0.99985,1,0.995,0.92805,0.99985,1,0.995,0.99495,0.56163,0.01365,0,0.26761,1.03638,0.0013466,0.0013466,0.0013466
35,1045.95,0.30834,0.01806,0,0.2815,0.85428,0.99985,1,0.995,0.77299,0.99985,1,0.995,0.99491,1.16309,0.01822,0,0.47913,1.45551,0.0013268,0.0013268,0.0013268
36,1076.82,0.29613,0.01606,0,0.27712,0.84845,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.27807,0.01106,0,0.15986,0.91949,0.001307,0.001307,0.001307
37,1106.5,0.29541,0.01541,0,0.28638,0.84999,0.99986,1,0.995,0.99454,0.99986,1,0.995,0.99499,0.28273,0.01037,0,0.16163,0.95099,0.0012872,0.0012872,0.0012872
38,1135.5,0.27892,0.01388,0,0.25831,0.84292,0.99979,1,0.995,0.99491,0.99979,1,0.995,0.99498,0.29213,0.01075,0,0.16528,0.93887,0.0012674,0.0012674,0.0012674
39,1165.11,0.27948,0.01596,0,0.27602,0.84524,0.99986,1,0.995,0.99498,0.99986,1,0.995,0.995,0.28021,0.01026,0,0.16139,0.95588,0.0012476,0.0012476,0.0012476
40,1193.03,0.29704,0.01303,0,0.26844,0.8443,0.99986,1,0.995,0.99486,0.99986,1,0.995,0.99499,0.27493,0.01091,0,0.15313,0.95155,0.0012278,0.0012278,0.0012278
41,1221.46,0.27719,0.01494,0,0.26432,0.84672,0.99986,1,0.995,0.99491,0.99986,1,0.995,0.995,0.26827,0.00907,0,0.1527,0.94805,0.001208,0.001208,0.001208
42,1250.32,0.26818,0.01352,0,0.26073,0.84159,0.99986,1,0.995,0.99489,0.99986,1,0.995,0.995,0.28218,0.00939,0,0.15452,0.93362,0.0011882,0.0011882,0.0011882
43,1278.44,0.26576,0.01244,0,0.25908,0.84029,0.99986,1,0.995,0.96917,0.99986,1,0.995,0.995,0.50404,0.01018,0,0.23564,1.02881,0.0011684,0.0011684,0.0011684
44,1307.12,0.27162,0.01189,0,0.2624,0.84258,0.99986,1,0.995,0.99479,0.99986,1,0.995,0.99499,0.26126,0.00965,0,0.14558,0.9521,0.0011486,0.0011486,0.0011486
45,1336.12,0.26502,0.01248,0,0.2626,0.84278,0.99986,1,0.995,0.99486,0.99986,1,0.995,0.99499,0.2715,0.00953,0,0.15464,0.9581,0.0011288,0.0011288,0.0011288
46,1367.49,0.26457,0.01428,0,0.25203,0.84086,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.26489,0.01029,0,0.15167,0.94209,0.001109,0.001109,0.001109
47,1398.82,0.25868,0.01309,0,0.25101,0.83949,0.99986,1,0.995,0.9945,0.99986,1,0.995,0.995,0.27175,0.01039,0,0.14829,0.94726,0.0010892,0.0010892,0.0010892
48,1429.31,0.27189,0.01153,0,0.25974,0.84095,0.99986,1,0.995,0.99464,0.99986,1,0.995,0.995,0.28032,0.00814,0,0.15043,0.9474,0.0010694,0.0010694,0.0010694
49,1460.51,0.25728,0.012,0,0.25161,0.84061,0.99986,1,0.995,0.9948,0.99986,1,0.995,0.995,0.26865,0.00849,0,0.14699,0.97089,0.0010496,0.0010496,0.0010496
50,1489.89,0.25439,0.01303,0,0.25173,0.83969,0.99986,1,0.995,0.98692,0.99986,1,0.995,0.99499,0.37478,0.00752,0,0.19678,0.97905,0.0010298,0.0010298,0.0010298
51,1519.63,0.26258,0.01116,0,0.26265,0.84443,0.99986,1,0.995,0.99499,0.99986,1,0.995,0.99499,0.2635,0.00894,0,0.15191,0.95225,0.00101,0.00101,0.00101
52,1550.26,0.26362,0.01105,0,0.25781,0.8379,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25524,0.00876,0,0.14004,0.94948,0.0009902,0.0009902,0.0009902
53,1579.98,0.24601,0.0112,0,0.24881,0.83973,0.99986,1,0.995,0.99478,0.99986,1,0.995,0.99497,0.26427,0.0078,0,0.14568,0.94285,0.0009704,0.0009704,0.0009704
54,1610.03,0.251,0.0102,0,0.25559,0.84153,0.99985,1,0.995,0.88892,0.99985,1,0.995,0.99498,0.73493,0.00984,0,0.31615,1.13656,0.0009506,0.0009506,0.0009506
55,1640.42,0.25134,0.00995,0,0.24774,0.83973,0.99986,1,0.995,0.995,0.99986,1,0.995,0.99499,0.27767,0.00889,0,0.15282,0.96673,0.0009308,0.0009308,0.0009308
56,1670.2,0.24114,0.01114,0,0.23938,0.83899,0.99986,1,0.995,0.99415,0.99986,1,0.995,0.995,0.29933,0.00677,0,0.15139,0.96028,0.000911,0.000911,0.000911
57,1701.89,0.24721,0.01125,0,0.24807,0.83962,0.99986,1,0.995,0.9917,0.99986,1,0.995,0.995,0.31224,0.00808,0,0.16738,0.97819,0.0008912,0.0008912,0.0008912
58,1731.84,0.25296,0.00966,0,0.25363,0.84029,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.27226,0.00676,0,0.14318,0.95862,0.0008714,0.0008714,0.0008714
59,1762.67,0.26319,0.01056,0,0.2457,0.84268,0.99986,1,0.995,0.99479,0.99986,1,0.995,0.99494,0.27429,0.00771,0,0.14216,0.95464,0.0008516,0.0008516,0.0008516
60,1794.23,0.24855,0.00922,0,0.24547,0.83794,0.99986,1,0.995,0.99482,0.99986,1,0.995,0.99497,0.27426,0.00857,0,0.145,0.96296,0.0008318,0.0008318,0.0008318
61,1823.64,0.25462,0.01091,0,0.25235,0.84057,0.99986,1,0.995,0.99476,0.99986,1,0.995,0.995,0.27578,0.00832,0,0.14029,0.95325,0.000812,0.000812,0.000812
62,1854.42,0.23962,0.00985,0,0.23957,0.83571,0.99986,1,0.995,0.99442,0.99986,1,0.995,0.995,0.27311,0.00806,0,0.14968,0.95535,0.0007922,0.0007922,0.0007922
63,1884.84,0.22909,0.00955,0,0.23487,0.83471,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24628,0.00803,0,0.13621,0.95054,0.0007724,0.0007724,0.0007724
64,1913.52,0.22261,0.01001,0,0.22339,0.83064,0.99986,1,0.995,0.99499,0.99986,1,0.995,0.99498,0.2433,0.00821,0,0.13261,0.96277,0.0007526,0.0007526,0.0007526
65,1943.11,0.23102,0.0102,0,0.2372,0.83694,0.99986,1,0.995,0.995,0.99986,1,0.995,0.99499,0.26467,0.0075,0,0.13687,0.95051,0.0007328,0.0007328,0.0007328
66,1972.01,0.22502,0.01009,0,0.22449,0.83266,0.99986,1,0.995,0.99427,0.99986,1,0.995,0.995,0.29555,0.00594,0,0.14789,0.9619,0.000713,0.000713,0.000713
67,2000.96,0.23157,0.00873,0,0.23354,0.83553,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24701,0.00707,0,0.13259,0.95618,0.0006932,0.0006932,0.0006932
68,2030.59,0.22416,0.00967,0,0.22019,0.83282,0.99986,1,0.995,0.99493,0.99986,1,0.995,0.99498,0.2977,0.00729,0,0.1465,0.97051,0.0006734,0.0006734,0.0006734
69,2059.04,0.21415,0.01089,0,0.21687,0.82729,0.99986,1,0.995,0.99499,0.99986,1,0.995,0.99499,0.2466,0.00643,0,0.13105,0.95376,0.0006536,0.0006536,0.0006536
70,2088.75,0.22677,0.00785,0,0.23189,0.83675,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.26591,0.00556,0,0.13549,0.95916,0.0006338,0.0006338,0.0006338
71,2117.91,0.22255,0.0087,0,0.22953,0.83305,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.26095,0.00668,0,0.13389,0.96364,0.000614,0.000614,0.000614
72,2145.71,0.20811,0.0083,0,0.21137,0.82495,0.99986,1,0.995,0.99499,0.99986,1,0.995,0.99499,0.24071,0.00688,0,0.13122,0.96154,0.0005942,0.0005942,0.0005942
73,2176.09,0.21444,0.00847,0,0.21414,0.83004,0.99986,1,0.995,0.995,0.99986,1,0.995,0.99499,0.25809,0.00712,0,0.13219,0.96411,0.0005744,0.0005744,0.0005744
74,2205.97,0.21188,0.00844,0,0.21595,0.82546,0.99986,1,0.995,0.995,0.99986,1,0.995,0.99499,0.24847,0.00539,0,0.1318,0.96002,0.0005546,0.0005546,0.0005546
75,2236.66,0.21208,0.00721,0,0.21619,0.82495,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24431,0.00686,0,0.12852,0.96279,0.0005348,0.0005348,0.0005348
76,2267.76,0.20535,0.00789,0,0.21436,0.82597,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.26256,0.00554,0,0.13272,0.97489,0.000515,0.000515,0.000515
77,2298.31,0.19276,0.00772,0,0.20041,0.82082,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24199,0.00699,0,0.12639,0.9744,0.0004952,0.0004952,0.0004952
78,2328.42,0.21338,0.00703,0,0.21434,0.82841,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24231,0.00669,0,0.12743,0.98437,0.0004754,0.0004754,0.0004754
79,2360.07,0.20623,0.00794,0,0.2041,0.82571,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25351,0.00721,0,0.12794,0.96601,0.0004556,0.0004556,0.0004556
80,2389.68,0.20202,0.00781,0,0.20959,0.82511,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24202,0.00692,0,0.12664,0.9808,0.0004358,0.0004358,0.0004358
81,2420.22,0.19824,0.0084,0,0.20847,0.82657,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25546,0.0051,0,0.13157,0.97327,0.000416,0.000416,0.000416
82,2449.83,0.19888,0.00743,0,0.20498,0.82668,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24359,0.00533,0,0.12714,0.97371,0.0003962,0.0003962,0.0003962
83,2479.04,0.1991,0.00765,0,0.208,0.82671,1,1,0.995,0.99499,1,1,0.995,0.99499,0.23889,0.00638,0,0.12172,0.97553,0.0003764,0.0003764,0.0003764
84,2508.61,0.19751,0.00669,0,0.20312,0.82711,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24216,0.00453,0,0.12263,0.97184,0.0003566,0.0003566,0.0003566
85,2537.65,0.19731,0.00788,0,0.20401,0.82625,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24462,0.00481,0,0.13027,0.98051,0.0003368,0.0003368,0.0003368
86,2567.2,0.19416,0.00694,0,0.20876,0.8245,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24748,0.00573,0,0.12738,0.97802,0.000317,0.000317,0.000317
87,2596.17,0.19274,0.00634,0,0.20245,0.82695,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24472,0.00589,0,0.12356,0.97527,0.0002972,0.0002972,0.0002972
88,2624.21,0.18517,0.00712,0,0.19274,0.82397,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23714,0.0061,0,0.12075,0.979,0.0002774,0.0002774,0.0002774
89,2653.92,0.18691,0.00668,0,0.20398,0.8247,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.23939,0.00645,0,0.12331,0.98319,0.0002576,0.0002576,0.0002576
90,2683.95,0.19143,0.00718,0,0.20591,0.82752,0.99986,1,0.995,0.995,0.99986,1,0.995,0.99499,0.25265,0.00579,0,0.12645,0.98347,0.0002378,0.0002378,0.0002378
91,2731.42,0.12255,0.00467,0,0.10382,0.78214,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24877,0.00487,0,0.12497,0.97419,0.000218,0.000218,0.000218
92,2762.85,0.11693,0.00429,0,0.09613,0.7794,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24624,0.00546,0,0.12307,0.97221,0.0001982,0.0001982,0.0001982
93,2793.59,0.11473,0.00441,0,0.09766,0.77844,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25681,0.00499,0,0.12862,0.98052,0.0001784,0.0001784,0.0001784
94,2824.25,0.11232,0.00406,0,0.09327,0.77608,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25295,0.00486,0,0.12682,0.97864,0.0001586,0.0001586,0.0001586
95,2856.4,0.10871,0.00412,0,0.09098,0.77993,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25239,0.00452,0,0.12513,0.98051,0.0001388,0.0001388,0.0001388
96,2887.5,0.10761,0.00422,0,0.08945,0.78017,0.99986,1,0.995,0.99497,0.99986,1,0.995,0.995,0.25069,0.00453,0,0.12413,0.97814,0.000119,0.000119,0.000119
97,2917.89,0.10522,0.00386,0,0.08857,0.77535,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25997,0.00468,0,0.12553,0.97841,9.92e-05,9.92e-05,9.92e-05
98,2949.03,0.10549,0.00389,0,0.08575,0.77357,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.24501,0.00462,0,0.12414,0.97917,7.94e-05,7.94e-05,7.94e-05
99,2979.79,0.10442,0.00428,0,0.08481,0.77696,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.2571,0.00422,0,0.12521,0.97782,5.96e-05,5.96e-05,5.96e-05
100,3008.81,0.10383,0.00427,0,0.08651,0.77268,0.99986,1,0.995,0.995,0.99986,1,0.995,0.995,0.25153,0.00408,0,0.12315,0.97772,3.98e-05,3.98e-05,3.98e-05
